environment,obstacleTrain,obstacleTest,seedTraining,seedTesting,score,success
half_cheetah,4,3,2,1,60.5975,0.0
half_cheetah,4,3,2,2,61.6851,0.0
half_cheetah,4,3,2,3,66.8596,0.0
half_cheetah,4,3,2,4,55.6586,0.0
half_cheetah,4,3,2,6,46.3596,0.0
half_cheetah,4,3,2,5,53.5098,0.0
half_cheetah,4,3,2,7,51.0137,0.0
half_cheetah,4,3,2,9,63.3453,0.0
half_cheetah,4,3,2,8,67.5437,0.0
half_cheetah,4,3,3,0,64.4404,0.0
half_cheetah,4,3,3,1,72.6749,0.0
half_cheetah,4,3,3,3,63.5893,0.0
half_cheetah,4,3,3,2,74.7853,0.0
half_cheetah,4,3,3,4,270.291,1.0
half_cheetah,4,3,3,5,65.3168,0.0
half_cheetah,4,3,3,6,63.274,0.0
half_cheetah,4,3,3,7,62.7446,0.0
half_cheetah,4,3,3,8,68.1246,0.0
half_cheetah,4,3,3,9,75.1041,0.0
half_cheetah,4,3,4,0,51.299,0.0
half_cheetah,4,3,4,1,59.2619,0.0
half_cheetah,4,3,4,2,61.1797,0.0
half_cheetah,4,3,4,3,50.9773,0.0
half_cheetah,4,3,4,4,54.6032,0.0
half_cheetah,4,3,4,5,52.5183,0.0
half_cheetah,4,3,4,6,56.0894,0.0
half_cheetah,4,3,4,7,55.4183,0.0
half_cheetah,4,3,4,8,54.2649,0.0
half_cheetah,4,3,4,9,62.4538,0.0
half_cheetah,4,4,0,0,342.54,1.0
half_cheetah,4,4,0,1,427.441,2.0
half_cheetah,4,4,0,2,401.609,2.0
half_cheetah,4,4,0,3,18.984,0.0
half_cheetah,4,4,0,4,379.864,1.0
half_cheetah,4,4,0,6,20.7878,0.0
half_cheetah,4,4,0,5,384.28,1.0
half_cheetah,4,4,0,7,362.777,1.0
half_cheetah,4,4,0,8,377.213,1.0
half_cheetah,4,4,0,9,224.102,1.0
half_cheetah,4,4,1,0,624.28,3.0
half_cheetah,4,4,1,1,644.198,3.0
half_cheetah,4,4,1,2,629.411,3.0
half_cheetah,4,4,1,3,620.425,3.0
half_cheetah,4,4,1,4,657.324,3.0
half_cheetah,4,4,1,5,20.0923,0.0
half_cheetah,4,4,1,6,18.7765,0.0
half_cheetah,4,4,1,7,656.76,3.0
half_cheetah,4,4,1,9,62.452,0.0
half_cheetah,4,4,1,8,607.078,3.0
half_cheetah,4,4,2,0,19.6995,0.0
half_cheetah,4,4,2,1,31.0557,0.0
half_cheetah,4,4,2,2,417.906,2.0
half_cheetah,4,4,2,3,21.2154,0.0
half_cheetah,4,4,2,4,832.026,4.0
half_cheetah,4,4,2,5,22.5982,0.0
half_cheetah,4,4,2,6,417.173,2.0
half_cheetah,4,4,2,7,669.829,3.0
half_cheetah,4,4,2,9,413.993,2.0
half_cheetah,4,4,2,8,783.094,3.0
half_cheetah,4,4,3,0,649.383,3.0
half_cheetah,4,4,3,1,641.498,3.0
half_cheetah,4,4,3,2,625.551,3.0
half_cheetah,4,4,3,4,625.831,3.0
half_cheetah,4,4,3,5,545.361,2.0
half_cheetah,4,4,3,3,618.037,3.0
half_cheetah,4,4,3,6,684.011,3.0
half_cheetah,4,4,3,7,651.506,3.0
half_cheetah,4,4,3,8,632.086,3.0
half_cheetah,4,4,3,9,423.023,2.0
half_cheetah,4,4,4,0,231.031,1.0
half_cheetah,4,4,4,1,310.693,1.0
half_cheetah,4,4,4,2,48.1135,0.0
half_cheetah,4,4,4,3,32.2633,0.0
half_cheetah,4,4,4,4,240.308,1.0
half_cheetah,4,4,4,5,245.938,1.0
half_cheetah,4,4,4,6,36.917,0.0
half_cheetah,4,4,4,7,49.0669,0.0
half_cheetah,4,4,4,8,289.797,1.0
half_cheetah,4,4,4,9,48.6017,0.0
half_cheetah,none,0,0,1,77.1775,0.0
half_cheetah,none,0,0,0,68.8164,0.0
half_cheetah,none,0,0,3,69.58,0.0
half_cheetah,none,0,0,2,78.6572,0.0
half_cheetah,none,0,0,4,72.0423,0.0
half_cheetah,none,0,0,5,71.0076,0.0
half_cheetah,none,0,0,6,67.5997,0.0
half_cheetah,none,0,0,7,7.54269,0.0
half_cheetah,none,0,0,8,74.0744,0.0
half_cheetah,none,0,0,9,79.7365,0.0
half_cheetah,none,0,1,0,66.1062,0.0
half_cheetah,none,0,1,1,76.6467,0.0
half_cheetah,none,0,1,2,80.0717,0.0
half_cheetah,none,0,1,3,63.7549,0.0
half_cheetah,none,0,1,4,72.3529,0.0
half_cheetah,none,0,1,5,67.1584,0.0
half_cheetah,none,0,1,6,66.8848,0.0
half_cheetah,none,0,1,7,67.6348,0.0
half_cheetah,none,0,1,9,76.1662,0.0
half_cheetah,none,0,1,8,71.8345,0.0
half_cheetah,none,0,2,0,-0.543146,0.0
half_cheetah,none,0,2,1,-1.46567,0.0
half_cheetah,none,0,2,3,-3.69528,0.0
half_cheetah,none,0,2,2,-2.72533,0.0
half_cheetah,none,0,2,4,-0.993596,0.0
half_cheetah,none,0,2,5,-1.29938,0.0
half_cheetah,none,0,2,6,-1.67303,0.0
half_cheetah,none,0,2,7,-0.837769,0.0
half_cheetah,none,0,2,9,-1.46573,0.0
half_cheetah,none,0,2,8,-1.00585,0.0
half_cheetah,none,0,3,0,73.2497,0.0
half_cheetah,none,0,3,1,78.1033,0.0
half_cheetah,none,0,3,2,79.724,0.0
half_cheetah,none,0,3,3,72.3729,0.0
half_cheetah,none,0,3,4,71.458,0.0
half_cheetah,none,0,3,5,71.4143,0.0
half_cheetah,none,0,3,6,67.3817,0.0
half_cheetah,none,0,3,7,67.8951,0.0
half_cheetah,none,0,3,8,72.1704,0.0
half_cheetah,none,0,3,9,74.1401,0.0
half_cheetah,none,0,4,0,72.1288,0.0
half_cheetah,none,0,4,1,80.9035,0.0
half_cheetah,none,0,4,2,80.9315,0.0
half_cheetah,none,0,4,3,69.5454,0.0
half_cheetah,none,0,4,4,74.0577,0.0
half_cheetah,none,0,4,5,75.0752,0.0
half_cheetah,none,0,4,6,69.844,0.0
half_cheetah,none,0,4,7,72.7331,0.0
half_cheetah,none,0,4,9,82.9846,0.0
half_cheetah,none,0,4,8,76.8724,0.0
half_cheetah,none,1,0,1,72.4506,0.0
half_cheetah,none,1,0,0,59.9252,0.0
half_cheetah,none,1,0,2,72.5872,0.0
half_cheetah,none,1,0,3,57.5344,0.0
half_cheetah,none,1,0,4,65.5794,0.0
half_cheetah,none,1,0,5,63.3802,0.0
half_cheetah,none,1,0,6,62.1595,0.0
half_cheetah,none,1,0,7,7.54269,0.0
half_cheetah,none,1,0,8,66.7967,0.0
half_cheetah,none,1,0,9,70.2301,0.0
half_cheetah,none,1,1,0,61.9574,0.0
half_cheetah,none,1,1,1,70.32,0.0
half_cheetah,none,1,1,2,69.7932,0.0
half_cheetah,none,1,1,3,61.5799,0.0
half_cheetah,none,1,1,4,58.5152,0.0
half_cheetah,none,1,1,5,65.0243,0.0
half_cheetah,none,1,1,6,60.8564,0.0
half_cheetah,none,1,1,7,63.0158,0.0
half_cheetah,none,1,1,8,65.1938,0.0
half_cheetah,none,1,1,9,73.5346,0.0
half_cheetah,none,1,2,0,-0.543146,0.0
half_cheetah,none,1,2,1,-1.46567,0.0
half_cheetah,none,1,2,3,-3.69528,0.0
half_cheetah,none,1,2,2,-2.72533,0.0
half_cheetah,none,1,2,4,-0.993596,0.0
half_cheetah,none,1,2,5,-1.29938,0.0
half_cheetah,none,1,2,6,-1.67303,0.0
half_cheetah,none,1,2,7,-0.837769,0.0
half_cheetah,none,1,2,8,-1.00585,0.0
half_cheetah,none,1,2,9,-1.46573,0.0
half_cheetah,none,1,3,0,60.0476,0.0
half_cheetah,none,1,3,1,72.4217,0.0
half_cheetah,none,1,3,3,61.667,0.0
half_cheetah,none,1,3,2,74.0968,0.0
half_cheetah,none,1,3,4,65.8383,0.0
half_cheetah,none,1,3,5,63.895,0.0
half_cheetah,none,1,3,6,56.1766,0.0
half_cheetah,none,1,3,7,59.8219,0.0
half_cheetah,none,1,3,9,74.3061,0.0
half_cheetah,none,1,3,8,67.3435,0.0
half_cheetah,none,1,4,0,64.5477,0.0
half_cheetah,none,1,4,1,71.2689,0.0
half_cheetah,none,1,4,2,73.3479,0.0
half_cheetah,none,1,4,3,62.8358,0.0
half_cheetah,none,1,4,4,64.0299,0.0
half_cheetah,none,1,4,5,64.9618,0.0
half_cheetah,none,1,4,6,60.6443,0.0
half_cheetah,none,1,4,7,62.4695,0.0
half_cheetah,none,1,4,9,74.0072,0.0
half_cheetah,none,1,4,8,67.2858,0.0
half_cheetah,none,2,0,1,123.91,0.0
half_cheetah,none,2,0,0,137.738,0.0
half_cheetah,none,2,0,3,121.839,0.0
half_cheetah,none,2,0,2,137.086,0.0
half_cheetah,none,2,0,4,145.643,0.0
half_cheetah,none,2,0,5,117.582,0.0
half_cheetah,none,2,0,6,130.736,0.0
half_cheetah,none,2,0,7,131.005,0.0
half_cheetah,none,2,0,9,131.535,0.0
half_cheetah,none,2,0,8,119.833,0.0
half_cheetah,none,2,1,0,90.9994,0.0
half_cheetah,none,2,1,1,100.255,0.0
half_cheetah,none,2,1,3,89.1657,0.0
half_cheetah,none,2,1,2,100.732,0.0
half_cheetah,none,2,1,5,90.635,0.0
half_cheetah,none,2,1,4,93.1226,0.0
half_cheetah,none,2,1,6,91.4841,0.0
half_cheetah,none,2,1,7,90.7784,0.0
half_cheetah,none,2,1,9,132.365,0.0
half_cheetah,none,2,1,8,94.587,0.0
half_cheetah,none,2,2,0,-0.991678,0.0
half_cheetah,none,2,2,1,-1.43193,0.0
half_cheetah,none,2,2,2,-2.53976,0.0
half_cheetah,none,2,2,3,-3.80317,0.0
half_cheetah,none,2,2,4,-1.41268,0.0
half_cheetah,none,2,2,5,-1.17382,0.0
half_cheetah,none,2,2,6,-1.00134,0.0
half_cheetah,none,2,2,7,-0.863389,0.0
half_cheetah,none,2,2,9,-1.4204,0.0
half_cheetah,none,2,2,8,-1.28298,0.0
half_cheetah,none,2,3,0,118.86,0.0
half_cheetah,none,2,3,1,142.994,0.0
half_cheetah,none,2,3,3,134.922,0.0
half_cheetah,none,2,3,2,151.408,0.0
half_cheetah,none,2,3,4,146.064,0.0
half_cheetah,none,2,3,5,120.41,0.0
half_cheetah,none,2,3,6,139.248,0.0
half_cheetah,none,2,3,7,112.386,0.0
half_cheetah,none,2,3,9,149.475,0.0
half_cheetah,none,2,3,8,122.835,0.0
half_cheetah,none,2,4,0,134.079,0.0
half_cheetah,none,2,4,1,120.316,0.0
half_cheetah,none,2,4,2,125.951,0.0
half_cheetah,none,2,4,3,135.544,0.0
half_cheetah,none,2,4,4,127.443,0.0
half_cheetah,none,2,4,5,134.363,0.0
half_cheetah,none,2,4,9,147.517,0.0
half_cheetah,none,2,4,6,116.188,0.0
half_cheetah,none,2,4,7,125.361,0.0
half_cheetah,none,2,4,8,151.974,0.0
half_cheetah,none,3,0,0,51.6482,0.0
half_cheetah,none,3,0,1,58.1842,0.0
half_cheetah,none,3,0,2,75.0613,0.0
half_cheetah,none,3,0,3,49.4897,0.0
half_cheetah,none,3,0,4,55.0681,0.0
half_cheetah,none,3,0,5,65.8815,0.0
half_cheetah,none,3,0,6,49.4945,0.0
half_cheetah,none,3,0,7,49.7179,0.0
half_cheetah,none,3,0,8,67.7681,0.0
half_cheetah,none,3,0,9,74.6933,0.0
half_cheetah,none,3,1,1,60.5789,0.0
half_cheetah,none,3,1,0,45.6244,0.0
half_cheetah,none,3,1,4,49.4253,0.0
half_cheetah,none,3,1,2,56.3326,0.0
half_cheetah,none,3,1,3,45.3132,0.0
half_cheetah,none,3,1,5,47.3426,0.0
half_cheetah,none,3,1,6,45.8695,0.0
half_cheetah,none,3,1,7,44.8691,0.0
half_cheetah,none,3,1,8,53.7436,0.0
half_cheetah,none,3,1,9,75.4943,0.0
half_cheetah,none,3,2,0,-1.05671,0.0
half_cheetah,none,3,2,1,-0.792113,0.0
half_cheetah,none,3,2,2,-2.71646,0.0
half_cheetah,none,3,2,3,-4.08547,0.0
half_cheetah,none,3,2,4,-0.357172,0.0
half_cheetah,none,3,2,5,-1.16161,0.0
half_cheetah,none,3,2,6,-1.97871,0.0
half_cheetah,none,3,2,7,-1.05612,0.0
half_cheetah,none,3,2,9,-1.33707,0.0
half_cheetah,none,3,2,8,-1.34008,0.0
half_cheetah,none,3,3,0,81.9531,0.0
half_cheetah,none,3,3,1,71.4231,0.0
half_cheetah,none,3,3,2,273.484,1.0
half_cheetah,none,3,3,3,62.5944,0.0
half_cheetah,none,3,3,4,60.7376,0.0
half_cheetah,none,3,3,5,51.818,0.0
half_cheetah,none,3,3,6,48.2719,0.0
half_cheetah,none,3,3,7,51.8864,0.0
half_cheetah,none,3,3,8,59.1296,0.0
half_cheetah,none,3,3,9,70.1674,0.0
half_cheetah,none,3,4,0,57.1077,0.0
half_cheetah,none,3,4,1,60.1502,0.0
half_cheetah,none,3,4,2,60.3349,0.0
half_cheetah,none,3,4,3,50.9452,0.0
half_cheetah,none,3,4,4,53.5676,0.0
half_cheetah,none,3,4,5,52.2281,0.0
half_cheetah,none,3,4,6,48.8813,0.0
half_cheetah,none,3,4,7,48.4269,0.0
half_cheetah,none,3,4,8,68.9294,0.0
half_cheetah,none,3,4,9,60.4355,0.0
half_cheetah,none,4,0,0,24.5044,0.0
half_cheetah,none,4,0,1,29.0621,0.0
half_cheetah,none,4,0,2,49.8136,0.0
half_cheetah,none,4,0,3,43.8986,0.0
half_cheetah,none,4,0,4,19.9637,0.0
half_cheetah,none,4,0,5,18.8477,0.0
half_cheetah,none,4,0,6,55.636,0.0
half_cheetah,none,4,0,7,38.1941,0.0
half_cheetah,none,4,0,9,31.8487,0.0
half_cheetah,none,4,0,8,42.2743,0.0
half_cheetah,none,4,1,1,52.1885,0.0
half_cheetah,none,4,1,0,58.2584,0.0
half_cheetah,none,4,1,3,41.8841,0.0
half_cheetah,none,4,1,2,62.114,0.0
half_cheetah,none,4,1,4,60.0485,0.0
half_cheetah,none,4,1,5,50.2453,0.0
half_cheetah,none,4,1,6,50.5152,0.0
half_cheetah,none,4,1,7,53.8245,0.0
half_cheetah,none,4,1,8,52.0993,0.0
half_cheetah,none,4,1,9,64.5265,0.0
half_cheetah,none,4,2,0,-0.991678,0.0
half_cheetah,none,4,2,1,-1.50672,0.0
half_cheetah,none,4,2,2,-2.41171,0.0
half_cheetah,none,4,2,3,-3.80317,0.0
half_cheetah,none,4,2,4,-1.41268,0.0
half_cheetah,none,4,2,5,-1.17382,0.0
half_cheetah,none,4,2,6,-1.00134,0.0
half_cheetah,none,4,2,7,-0.863389,0.0
half_cheetah,none,4,3,0,23.9825,0.0
half_cheetah,none,4,2,9,-1.46573,0.0
half_cheetah,none,4,2,8,-1.28298,0.0
half_cheetah,none,4,3,1,53.8609,0.0
half_cheetah,none,4,3,2,56.1959,0.0
half_cheetah,none,4,3,3,55.1284,0.0
half_cheetah,none,4,3,4,22.2364,0.0
half_cheetah,none,4,3,5,22.1162,0.0
half_cheetah,none,4,3,6,43.9543,0.0
half_cheetah,none,4,3,7,47.8863,0.0
half_cheetah,none,4,3,8,123.557,0.0
half_cheetah,none,4,3,9,50.1843,0.0
half_cheetah,none,4,4,0,45.2612,0.0
half_cheetah,none,4,4,1,50.7277,0.0
half_cheetah,none,4,4,2,51.2347,0.0
half_cheetah,none,4,4,4,40.7662,0.0
half_cheetah,none,4,4,3,54.6921,0.0
half_cheetah,none,4,4,5,20.8441,0.0
half_cheetah,none,4,4,6,54.8728,0.0
half_cheetah,none,4,4,7,18.5436,0.0
half_cheetah,none,4,4,8,23.3416,0.0
half_cheetah,none,4,4,9,54.9023,0.0
