environment,tasksTrained,folder,obstacleTest,seedTraining,seedTesting,score,success
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,17,60.1143,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,19,54.1629,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,20,46.1453,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,18,53.1152,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,25,30.9594,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,24,58.6771,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,27,55.2488,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,21,54.3704,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,26,61.6412,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,28,35.9342,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,30,46.7053,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,29,59.106,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,33,49.0389,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,32,12.4231,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,35,44.9585,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,34,68.4011,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,36,37.8213,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,39,50.1823,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,37,57.9311,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,38,31.1424,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,42,62.1951,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,41,67.6082,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,44,60.4504,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,23,28.9892,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,22,21.4084,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,43,49.3771,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,46,46.7253,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,31,29.397,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,48,46.8732,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,47,37.01,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,49,45.7423,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,51,43.6337,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,50,30.9709,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,52,53.6497,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,53,50.5882,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,56,57.5412,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,54,37.5164,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,58,62.8841,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,55,54.1164,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,57,52.7893,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,59,36.6627,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,40,18.8718,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,60,34.1395,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,62,63.8986,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,45,17.0798,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,61,49.5904,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,63,53.2311,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,65,51.0194,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,66,52.2627,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,64,50.6446,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,69,46.6042,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,67,54.2068,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,70,51.5559,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,71,35.7403,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,75,47.3025,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,74,62.806,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,73,36.1532,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,76,56.842,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,79,42.5308,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,78,63.489,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,77,45.6328,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,80,60.9652,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,84,56.2129,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,82,44.7339,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,85,62.0,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,86,38.1814,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,68,28.7889,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,72,21.6259,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,90,45.0955,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,87,67.1538,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,89,50.5163,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,88,63.5457,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,92,56.462,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,91,36.9996,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,94,43.2426,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,93,51.0334,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,95,49.8941,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,96,49.1082,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,98,50.3147,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,97,56.5793,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,0,53.926,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,1,60.0311,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,3,51.5012,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,5,51.7733,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,4,58.6737,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,6,50.4275,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,99,43.9082,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,2,59.984,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,83,30.3334,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,8,57.4521,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,6,81,28.7664,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,10,61.6441,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,12,62.5443,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,11,54.8776,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,9,60.821,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,13,59.665,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,14,55.4002,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,16,56.0223,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,15,49.7468,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,21,46.997,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,19,55.236,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,17,60.5759,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,18,51.0098,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,22,51.7987,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,20,48.755,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,23,62.572,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,25,45.626,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,24,54.2994,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,27,48.2805,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,28,39.7696,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,31,61.4157,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,26,59.8601,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,30,52.2309,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,29,58.6997,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,7,52.5621,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,35,55.4155,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,32,50.5405,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,33,46.1665,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,34,64.4566,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,36,44.7293,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,37,56.1853,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,38,44.7318,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,39,43.8402,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,40,53.5828,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,41,64.2406,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,44,57.5982,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,45,46.0173,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,42,59.9247,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,50,42.677,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,43,61.1337,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,47,49.1217,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,46,45.9118,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,51,49.3801,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,52,49.3493,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,49,49.6955,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,48,52.6942,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,53,34.9515,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,55,53.9444,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,54,25.3815,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,56,59.6379,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,57,53.8251,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,58,60.4971,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,60,47.6297,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,59,51.3217,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,64,54.5748,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,63,51.5668,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,61,48.8562,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,62,58.0277,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,66,47.1174,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,68,58.0568,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,69,45.4125,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,67,26.4765,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,65,39.4798,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,70,50.373,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,72,54.9692,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,73,44.8384,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,74,55.7499,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,75,48.1526,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,79,44.5737,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,76,53.1794,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,80,58.4905,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,82,44.0635,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,78,63.491,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,77,56.9715,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,81,61.5102,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,84,51.5844,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,86,49.4912,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,85,57.9573,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,87,63.145,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,88,61.6485,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,91,49.2668,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,94,43.3138,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,89,56.562,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,92,51.8504,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,95,47.5954,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,93,55.355,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,90,54.432,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,97,55.8812,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,96,52.0165,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,98,45.3563,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,71,45.6546,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,99,47.0407,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,0,40.8052,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,2,45.9528,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,7,83,56.4271,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,1,50.1611,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,4,23.356,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,5,48.0648,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,6,49.7783,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,3,24.1688,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,8,56.1867,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,9,55.9381,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,7,49.0351,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,10,51.2616,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,12,48.7117,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,11,40.9781,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,13,53.3342,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,14,52.8279,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,15,47.6671,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,17,49.4184,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,19,44.3973,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,16,44.6871,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,20,34.6209,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,23,54.5039,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,28,48.4075,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,21,38.8574,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,25,13.3046,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,27,44.0736,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,22,44.5582,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,26,59.8023,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,18,23.9261,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,24,44.5862,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,29,59.0942,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,30,52.813,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,31,54.6042,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,34,60.7856,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,32,36.2311,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,33,54.4277,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,37,58.1794,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,35,44.4861,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,38,16.5902,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,36,43.2578,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,44,47.542,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,39,31.0842,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,41,65.101,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,43,49.681,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,42,64.9111,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,40,41.3753,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,47,37.1794,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,45,36.131,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,46,31.0837,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,50,30.7058,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,48,42.3619,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,49,42.4696,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,52,40.0997,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,51,40.7195,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,53,37.7995,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,54,40.683,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,57,44.5529,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,56,40.5612,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,58,50.16,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,55,47.4947,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,60,34.3767,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,59,21.6212,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,61,44.5315,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,62,26.6615,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,63,55.1561,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,64,44.3942,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,65,34.7672,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,68,61.0044,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,66,49.7088,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,67,54.129,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,69,51.7799,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,71,35.9704,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,70,44.6425,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,72,41.3935,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,74,62.9899,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,73,44.3524,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,76,57.3033,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,75,44.1849,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,77,54.2365,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,80,39.2117,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,78,51.443,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,79,35.7957,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,82,37.8289,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,81,51.3156,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,83,52.0726,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,85,45.7041,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,84,38.0639,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,86,46.7622,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,88,31.6792,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,87,61.0049,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,92,38.8121,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,89,43.0966,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,91,22.2916,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,90,43.4952,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,94,38.0211,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,96,39.8659,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,95,29.3667,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,93,23.915,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,98,35.3214,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,97,46.8935,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,6,48.2793,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,1,27.8149,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,7,47.744,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,0,243.252,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,9,49.8853,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,10,55.7402,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,12,55.308,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,3,251.743,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,13,27.0374,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,4,22.673,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,11,238.6,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,15,39.8677,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,16,62.3825,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,18,52.0854,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,17,54.9999,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,14,258.132,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,21,55.4476,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,5,557.038,2.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,8,99,170.129,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,20,13.4131,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,2,400.86,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,8,421.303,2.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,24,58.0712,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,23,241.096,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,22,21.0869,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,30,39.7233,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,32,42.6329,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,33,48.7168,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,27,259.075,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,28,92.3843,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,19,623.24,3.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,26,221.553,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,34,262.158,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,38,50.4853,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,35,23.2024,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,36,238.217,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,41,65.6341,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,29,301.3,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,43,53.1507,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,25,429.779,2.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,37,215.838,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,40,18.6607,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,44,25.8492,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,31,483.363,2.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,46,28.3415,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,51,53.0018,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,47,15.0745,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,39,460.998,2.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,54,25.9325,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,48,96.9091,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,52,15.1949,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,55,23.2596,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,58,124.874,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,57,100.367,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,42,307.702,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,60,31.0029,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,50,80.7276,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,61,51.513,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,56,149.817,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,62,30.2462,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,49,82.0154,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,45,476.112,2.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,70,40.2304,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,68,28.4203,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,59,24.0652,0.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,66,252.339,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,53,209.78,1.0
half_cheetah,fiveTasks,naive_tournament_matpg,4,9,72,20.1831,0.0
